Act   Max   Min   Avg
11191   746468   9933   14238.337695
11297   746468   9933   14233.043797
17036   746468   9933   14231.326695
11319   746468   9933   14226.525271
11142   746468   9933   14221.467228
11048   746468   9933   14216.228509
11191   746468   9933   14213.619412
10985   746468   9933   14208.451417
11097   746468   9933   14203.410277
11158   746468   9933   14198.285083
19267   746468   9933   14195.786294
14612   746468   9933   14192.273403
11449   746468   9933   14187.319248
11539   746468   9933   14182.230219
11354   746468   9933   14179.781718
11312   746468   9933   14174.764749
10836   746468   9933   14169.726848
10893   746468   9933   14164.712860
17983   746468   9933   14160.878120
11147   746468   9933   14159.643028
11100   746468   9933   14154.656659
11243   746468   9933   14149.691885
19335   746468   9933   14146.454447
10833   746468   9933   14142.305890
10993   746468   9933   14137.420471
10908   746468   9933   14132.783826
19765   746468   9933   14130.068480
11083   746468   9933   14127.141165
14615   746468   9933   14122.303764
11237   746468   9933   14117.461918
11650   746468   9933   14113.090479
11089   746468   9933   14110.310424
11168   746468   9933   14105.564989
10947   746468   9933   14100.777928
10927   746468   9933   14097.215886
11184   746468   9933   14095.303138
10804   746468   9933   14091.012814
11245   746468   9933   14086.509298
11112   746468   9933   14082.338925
11153   746468   9933   14079.517804
11304   746468   9933   14074.834887
11415   746468   9933   14070.342371
21656   746468   9933   14066.195435
10948   746468   9933   14065.370226
10862   746468   9933   14061.087972
10966   746468   9933   14056.679604
10728   746468   9933   14052.120974
10861   746468   9933   14049.814421
11263   746468   9933   14045.276268
10967   746468   9933   14040.695010
10905   746468   9933   14036.174401
11081   746468   9933   14035.801697
11237   746468   9933   14031.314057
11325   746468   9933   14026.800271
11794   746468   9933   14022.257384
14647   746468   9933   14020.036722
10795   746468   9933   14015.698840
11174   746468   9933   14011.309249
14264   746468   9933   14006.921667
10917   746468   9933   14006.550603
11012   746468   9933   14002.250760
11206   746468   9933   13997.836567
10868   746468   9933   13993.426837
11299   746468   9933   13991.294822
11015   746468   9933   13986.958704
11391   746468   9933   13982.692381
11072   746468   9933   13978.326394
20034   746468   9933   13977.285776
11083   746468   9933   13973.447798
10882   746468   9933   13969.074274
11409   746468   9933   13964.847817
11337   746468   9933   13962.922284
11256   746468   9933   13958.633940
10907   746468   9933   13954.422386
11183   746468   9933   13950.271391
11260   746468   9933   13949.659693
11069   746468   9933   13945.410381
11225   746468   9933   13941.365600
11158   746468   9933   13937.126052
11086   746468   9933   13935.093128
11240   746468   9933   13931.000310
11278   746468   9933   13926.825811
11223   746468   9933   13922.759740
11589   746468   9933   13921.509105
10911   746468   9933   13918.203067
10850   746468   9933   13914.368966
11072   746468   9933   13910.278991
11330   746468   9933   13908.332312
11181   746468   9933   13904.351130
11014   746468   9933   13900.315528
11419   746468   9933   13896.218714
11272   746468   9933   13895.716168
10828   746468   9933   13891.661343
11180   746468   9933   13887.826865
11297   746468   9933   13883.769441
10889   746468   9933   13882.089331
11107   746468   9933   13878.124508
10779   746468   9933   13876.293874
11309   746468   9933   13872.344101
18857   746468   9933   13871.520091
10857   746468   9933   13867.866392
10946   746468   9933   13864.144367
10934   746468   9933   13860.322409
11182   746468   9933   13858.512982
10799   746468   9933   13854.863977
10928   746468   9933   13851.178749
10989   746468   9933   13847.263900
21481   746468   9933   13845.732090
11276   746468   9933   13843.033929
11051   746468   9933   13839.222365
10875   746468   9933   13835.321259
10991   746468   9933   13833.503730
13104   746468   9933   13830.220982
11386   746468   9933   13826.412282
11009   746468   9933   13822.616287
22918   746468   9933   13821.115602
11162   746468   9933   13818.351808
11272   746468   9933   13814.623016
11387   746468   9933   13810.932817
25440   746468   9933   13808.043887
11177   746468   9933   13805.504690
11935   746468   9933   13801.980042
10991   746468   9933   13798.186975
25203   746468   9933   13795.874777
11108   746468   9933   13794.147930
10888   746468   9933   13790.496516
11302   746468   9933   13786.784703
11210   746468   9933   13783.574059
11937   746468   9933   13781.530189
11512   746468   9933   13777.879130
10863   746468   9933   13774.188093
11227   746468   9933   13771.500226
10842   746468   9933   13770.760284
10982   746468   9933   13767.196112
10880   746468   9933   13763.545524
11102   746468   9933   13760.259805
11037   746468   9933   13758.338021
11143   746468   9933   13754.757697
11001   746468   9933   13751.163890
24229   746468   9933   13747.833853
10963   746468   9933   13747.278721
11071   746468   9933   13743.804370
11008   746468   9933   13740.271180
11160   746468   9933   13736.829018
11540   746468   9933   13735.259377
11502   746468   9933   13731.717344
10963   746468   9933   13728.253111
10969   746468   9933   13724.850454
11112   746468   9933   13724.724189
10829   746468   9933   13721.346866
11107   746468   9933   13717.951619
10902   746468   9933   13714.451507
10911   746468   9933   13712.935307
11712   746468   9933   13709.541411
11170   746468   9933   13706.055267
11397   746468   9933   13702.767043
10943   746468   9933   13702.539743
10793   746468   9933   13699.153094
10971   746468   9933   13695.742581
10808   746468   9933   13692.572692
12011   746468   9933   13691.886070
11595   746468   9933   13689.948764
12217   746468   9933   13687.684937
11758   746468   9933   13685.459613
12140   746468   9933   13687.199019
11861   746468   9933   13684.942523
12272   746468   9933   13682.644726
12038   746468   9933   13680.447355
11905   746468   9933   13679.992249
12035   746468   9933   13677.625090
11607   746468   9933   13675.250519
11855   746468   9933   13673.294618
11750   746468   9933   13674.289660
11727   746468   9933   13671.889265
11781   746468   9933   13669.564244
11799   746468   9933   13667.381735
11988   746468   9933   13666.824132
11399   746468   9933   13664.608352
12187   746468   9933   13662.235340
12154   746468   9933   13659.856397
11827   746468   9933   13660.541728
12011   746468   9933   13658.060433
11873   746468   9933   13655.700357
11670   746468   9933   13653.355180
11742   746468   9933   13653.056786
11787   746468   9933   13650.566742
11647   746468   9933   13648.366770
11638   746468   9933   13645.971164
11658   746468   9933   13646.573645
11538   746468   9933   13644.066529
11797   746468   9933   13641.601277
11872   746468   9933   13639.109934
11613   746468   9933   13638.555310
11492   746468   9933   13636.057851
